CASEID,OFFICE_NAME,STATE,OFFICE_TYPE,OFFICE_TYPE_ORIGINAL,OFFICE_TYPE_OTHER,LEVEL_GOV,LEVEL_GOV_ORIGINAL,AGENCY_TYPE,AGENCY_TYPE_OTHER,JURIS,ACCR_IACME,ACCR_NAME,AUTP_FT,AUTP_PT,AUTP_CON,AUTP_CALL,COR_FT,COR_PT,COR_CON,COR_CALL,INV_FT,INV_PT,INV_CON,INV_CALL,FORT_FT,FORT_PT,FORT_CON,FORT_CALL,FORA_FT,FORA_PT,FORA_CON,FORA_CALL,SUP_FT,SUP_PT,SUP_CON,SUP_CALL,ADM_FT,ADM_PT,ADM_CON,ADM_CALL,ANC_FT,ANC_PT,ANC_CON,ANC_CALL,FT_TOT,PT_TOT,CON_TOT,CALL_TOT,AUTP_SAL_MIN,AUTP_SAL_MAX,AUTP_SAL_NA,COR_SAL_MIN,COR_SAL_MAX,COR_SAL_NA,INV_SAL_MIN,INV_SAL_MAX,INV_SAL_NA,FOR_SAL_MIN,FOR_SAL_MAX,FOR_SAL_NA,CERT_ABP,CERT_ABMDI,CERT_FORABFT,CERT_FORAABFT,BUD_TOTAL,BUD_TOTAL_EST,BUD_FY_MO,BUD_FY_DAY,BUD_FY_YEAR,BUD_PERS,BUD_PERS_TOTAL,BUD_PERS_TOTAL_EST,CON_FEE,CREMWAIV_FEE,PRIVAUT_FEE,REC_FEE,TEACH_FEE,TEST_FEE,TRANSP_FEE,GRANTS_FEE,OTHER_FEE,OTHER_FEE_OTHER,REP_CASE,REP_CASE_NUM_NOTRK,REP_CASE_NUM,REP_CASE_NUM_EST,ACC_CASE,ACC_CASE_NUM_NOTRK,ACC_CASE_NUM,ACC_CASE_NUM_EST,REP_CASE_TRI,REP_CASE_TRI_TOTAL_NOTRK,REP_CASE_TRI_TOTAL,REP_CASE_TRI_TOTAL_EST,REP_CASE_TRI_INCL,ACC_CASE_TRI,ACC_CASE_TRI_TOTAL_NOTRK,ACC_CASE_TRI_TOTAL,ACC_CASE_TRI_TOTAL_EST,ACC_CASE_TRI_INCL,COMPL_AUTO_TOTAL,COMPL_AUTO_TOTAL_EST,PROV_DEATH_INV,PROV_DEATH_PHOTO,PROV_MED_REVIEW,PROV_EXT_EXAM,PROV_PART_AUTO,PROV_COMP_AUTO,PROV_CHARAC_SKEL,PROV_AUTO_PHOTO,PROV_FOR_TOX,PROV_XRAY,PROV_META_SCRN,PROV_CREM_WAIV,PROV_DEATH_CERT,PROV_ANTHRO,PROV_CARD_PATH,PROV_HIST,PROV_MICROB,PROV_NEURO,PROV_ODONT,PERF_DEATH_INV_AUTOPSY,PERF_DEATH_INV_CORONER,PERF_DEATH_INV_DEATH,PERF_DEATH_INV_OTHER,PERF_DEATH_INV_OFFICE,PERF_DET_ACC_AUTOPSY,PERF_DET_ACC_CORONER,PERF_DET_ACC_DEATH,PERF_DET_ACC_OTHER,PERF_DET_ACC_OFFICE,PERF_EXT_EXAM_AUTOPSY,PERF_EXT_EXAM_CORONER,PERF_EXT_EXAM_DEATH,PERF_EXT_EXAM_OTHER,PERF_EXT_EXAM_OFFICE,PERF_DET_AUTO_AUTOPSY,PERF_DET_AUTO_CORONER,PERF_DET_AUTO_DEATH,PERF_DET_AUTO_OTHER,PERF_DET_AUTO_OFFICE,PERF_DET_FOR_TOX_AUTOPSY,PERF_DET_FOR_TOX_CORONER,PERF_DET_FOR_TOX_DEATH,PERF_DET_FOR_TOX_OTHER,PERF_DET_FOR_TOX_OFFICE,NXTOFKN_DEATH_MEC,NXTOFKN_DEATH_FSP,NXTOFKN_DEATH_LEP,NXTOFKN_DEATH_OTH,NXTOFKN_DEATH_OTH_OTHER,NXTOFKN_PREF_MED,NXTOFKN_PREF_FAM,NXTOFKN_PREF_LEP,NXTOFKN_PREF_OTH,NXTOFKN_PREF_OTH_OTHER,FINDIS_POLICY,FINDIS_POSS,UNREM_REC,UNREM_REC_EST,UNREM_REC_DK,UNREM_DNA,UNREM_DNA_EST,UNREM_DNA_DK,UNREM_OLDEST,UNREM_OLDEST_EST,UNREM_OLDEST_DK,UNREM_FINAL,UNREM_FINAL_EST,UNREM_FINAL_DK,SUIDS_SCENE,SUIDS_REENACT,SUIDS_FTOX,SUIDS_AUTOPSY,SUIDS_REVIEW,SUIDS_GENE,SUIDS_META,SUIDS_MICROBIO,SUIDS_SKEL,SIDS_DIAG,SUID_DIAG,OPIOID_STRAT,SCENE_DRUG_SCR,DRUG_SCR_CONFIRM,CMS,CMS_ALL,RETN_RECS,RETN_FORT,RETN_EVID,RETN_UNREM,RETN_UNREM_RECS,CASE_REC_MAINT,INV_REC_ARC,RECS_ONSITE,RECS_GOVT,RECS_THIRDPRTY,RECS_OTHER,INTERNET_SEP,ACC_CRIMHIST,ACC_FNGRPRINT,ACC_RX,ACC_MASS_FATAL,ACC_DIS_PLAN,ACC_BLOODBORNE,ACC_LIFTING,ACC_STRESS,PART_EMERG,ACC_CAT,ACC_MRI,ACC_CHILD_FATAL,ACC_DROWN,ACC_DRUG_REVIEW,ACC_ELDERLY,ACC_INFECT,ACC_MATERNAL,ACC_POISON,ACC_SUICIDE,ACC_VULN_ADULT,DATA_CODIS,DATA_FARS,DATA_NCIC,DATA_NAMUS,DATA_NVDRS,DATA_SUDORS,DATA_STATE_LOCAL,DATA_OTHER,ACC_ADVOCATE,ACC_GRIEF,ACC_BYSTANDERS,WITHIN_BUSNSS,ORI,JURIS_FLAG,OFFICE_TYPE_FLAG,LEVEL_GOV_FLAG,AUTP_FT_FLAG,AUTP_PT_FLAG,AUTP_CON_FLAG,AUTP_CALL_FLAG,COR_FT_FLAG,COR_PT_FLAG,COR_CON_FLAG,COR_CALL_FLAG,INV_FT_FLAG,INV_PT_FLAG,INV_CON_FLAG,INV_CALL_FLAG,FORT_FT_FLAG,FORT_PT_FLAG,FORT_CON_FLAG,FORT_CALL_FLAG,FT_TOT_FLAG,PT_TOT_FLAG,CON_TOT_FLAG,CALL_TOT_FLAG,BUD_TOTAL_FLAG,REP_CASE_FLAG,REP_CASE_NUM_NOTRK_FLAG,REP_CASE_NUM_FLAG,REP_CASE_NUM_EST_FLAG,ACPT_CASES_FLAG,ACC_CASE_NUM_NOTRK_FLAG,ACC_CASE_NUM_FLAG,COMPL_AUTO_TOTAL_FLAG,PROV_DEATH_INV_FLAG,PROV_DEATH_PHOTO_FLAG,PROV_MED_REVIEW_FLAG,PROV_EXT_EXAM_FLAG,PROV_PART_AUTO_FLAG,PROV_COMP_AUTO_FLAG,PROV_CHARAC_SKEL_FLAG,FINDIS_POSS_FLAG,UNREM_REC_FLAG,UNREM_DNA_FLAG,CMS_FLAG,RETN_RECS_FLAG,RETN_FORT_FLAG,RETN_EVID_FLAG,RETN_UNREM_FLAG,RETN_UNREM_RECS_FLAG,ACC_CRIMHIST_FLAG,ACC_FNGRPRINT_FLAG,ACC_RX_FLAG,DATA_CODIS_FLAG,DATA_FARS_FLAG,DATA_NCIC_FLAG,DATA_NAMUS_FLAG,DATA_NVDRS_FLAG,DATA_SUDORS_FLAG,DATA_STATE_LOCAL_FLAG,DATA_OTHER_FLAG,POPSERVED,SURVEY_TYPE,WEIGHT_FINAL_CRITICAL,WEIGHT_FINAL_LONG,STRATA
11202047,Benton County Medical Examiner,IA,2,2, ,2,2,1, ,Benton County Iowa,2,2,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,-3,-3,1,-3,-3,1,-3,-3,1,-3,-3,1,-8,2,4,4,52000,1,6,30,2018,-8,-8,-8,2,1,2,2,2,1,2,2,-8, ,1,-8,49,1,1,-8,30,1,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,20,-8,1,1,1,1,2,2,4,3,2,1,1,1,1,4,4,4,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0, ,0,0,1,0, ,3,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1,1,3,3,3,3,1,1,2,2,-3,2,-3,1,2,2,2,2,3,1,1,-8,-8,-8,2,3,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0, , ,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25642,2,1.234742753,1.490391389,22
11202048,Black Hawk County Medical Examiner's Office,IA,2,2, ,2,2,3, ,Black Hawk County,2,1,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,4,0,-3,-3,1,-3,-3,1,-3,-3,1,-3,-3,1,4,3,4,4,300000,1,6,1,2019,2,-3,-3,2,1,2,2,2,2,1,1,-8, ,1,-8,600,1,1,-8,300,1,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,40,1,1,4,1,1,4,4,1,4,4,4,4,1,1,2,2,2,2,2,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0, ,1,1,1,0, ,1,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1,1,1,1,1,1,1,1,2,2,-3,1,1,1,1,1,1,1,-8,1,2,1,2,-8,1,2,2,2,2,2,2,2,3,1,2,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,1, , ,9,9,0,9,9,9,9,9,9,0,9,9,9,9,9,9,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,132408,2,1.188593665,1.430968154,22
11202049,Boone County Medical Examiner,IA,2,2, ,2,2,1, ,Boone County Iowa,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-3,-3,1,-3,-3,1,-3,-3,1,-3,-3,1,4,-8,4,4,10000,0,12,31,2018,2,-3,-3,2,1,2,2,2,2,2,2,2, ,1,0,40,1,1,0,40,1,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,2,1,1,4,4,4,4,4,4,4,1,3,4,4,4,4,4,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0, ,0,0,0,1,Funeral Director,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,2,2,2,2,2,2,2,2,2,2,1,2,-3,2,-3,2,2,2,2,2,1,2,-3,-3,-3,-3,2,2,3,2,2,2,2,3,3,2,3,3,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,2,2,0, , ,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,0,9,9,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26346,1,1.234404465,1.489973403,22
11202050,Bremer/Butler Medical Examiner's Office,IA,2,2, ,2,2,3, ,"Bremer County, Butler County",2,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,-3,-3,1,-3,-3,1,-3,-3,1,-3,-3,1,4,4,4,4,0,0,12,31,2018,2,-3,-3,2,1,2,1,2,2,2,2,2, ,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,1,1,1,3,3,3,3,3,3,3,1,3,4,4,4,4,4,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0, ,1,0,0,0, ,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,-3,1,1,1,1,1,3,1,1,1,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,1,3,2,2,3,1,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7, ,7,0,7,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39486,1,1.228178455,1.482237971,22
11202051,Buchanan Medical Examiner,IA,2,2, ,2,2,-1, , ,-1,-1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17100,-8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, ,1,-8,19,-8,1,-8,16,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-8,2,2,1,2,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, ,-1,-1,-1,-1, ,-1,2,-3,-3,-3,-3,-3,-3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,1,2,-1,-1,-1,-1,-1,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21199,4,1.236888932, ,22
11202052,Calhoun County Medical Examiner,IA,2,2, ,2,2,6,State Office,Calhoun County,2,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,-3,-3,1,-3,-3,1,-3,-3,1,-3,-3,1,4,3,4,4,12511,-8,6,30,2019,2,-3,-3,2,2,2,2,2,2,2,1,2, ,1,-8,15,-8,1,-8,15,-8,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,-8,1,1,1,1,3,3,3,3,3,3,3,1,4,3,3,3,3,3,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0, ,0,0,0,1,"State Me Office, Funeral H",2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,3,3,3,3,3,3,3,2,2,2,2,-3,2,-3,3,2,2,2,2,3,2,-3,-3,-3,-3,1,3,3,2,2,2,1,1,1,1,3,3,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,2,2,2,1,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9699,2,1.242534873,1.499954955,22
11202054,Cass County Medical Examiner,IA,2,2, ,2,2,1, ,Cass County Of Iowa,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,-3,-3,1,-3,-3,1,-3,-3,1,-3,-3,1,4,3,4,4,36000,1,12,31,2018,2,-3,-3,2,2,2,2,2,2,2,2,2, ,1,0,27,0,1,0,18,0,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,1,1,1,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0, ,1,0,1,0, ,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1,1,3,3,1,1,2,2,2,1,1,2,-3,2,2,2,2,2,3,2,-3,-3,-3,-3,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12930,1,1.240935249,1.498001599,22
11202055,Cedar County Medical Examiner's Office,IA,2,2, ,2,2,1, ,Cedar County< Iowa,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-3,-3,1,-3,-3,1,-3,-3,1,-3,-3,1,4,2,4,4,45000,0,6,30,2019,1,42000,0,2,2,2,2,2,2,2,2,2, ,1,0,26,0,1,0,26,0,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0, ,1,0,1,0, ,1,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,2,1,2,2,2,2,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18627,1,1.23814022,1.494576269,22
11202056,Cherokee County Medical Examiner,IA,2,2, ,2,2,-1, ,Cherokee County,-1,-1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, ,1,0,21,1,1,0,21,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, ,-1,-1,-1,-1, ,-1,2,-3,-3,-3,-3,-3,-3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,3,3,3,3,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,3,3,3,3,-1,-1,-1,-1,-1,1, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11321,3,1.241730529, ,22
11202058,Clay County Medical Examiner,IA,2,2,Pr,2,2,6,Iowa State Medical Examiners Office,Clay County Iowa,2,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,-3,-3,1,-3,-3,1,-3,-3,1,-3,-3,1,1,1,4,4,0,0,-8,-8,-8,2,-3,-3,2,2,2,2,2,2,2,2,-8,$125/Ca,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,-8,1,2,1,1,2,2,2,2,2,2,1,1,1,4,4,4,4,4,4,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0, ,1,0,1,0, ,1,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,2,2,2,2,-8,1,1,2,2,2,1,3,3,1,3,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,0,9, ,0,0,0,9,0,0,0,9,9,0,0,9,0,0,0,0,9,0,0,9,0,0,0,7, ,7,0,7,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16134,2,1.239359337,1.496072231,22
11202059,Clayton County Medical Examiner,IA,2,2, ,2,2,6,Iowa State Medical Examiner Office,Clayton County,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,-3,-3,1,-3,-3,1,-3,-3,1,-3,-3,1,4,4,4,4,43000,1,6,30,2018,2,-3,-3,2,1,2,2,2,2,2,2,-8, ,1,-8,50,1,1,-8,24,1,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,-8,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0, ,0,0,1,0, ,1,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,-3,2,3,3,3,3,3,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,3,3,3,3,3,2,3,3,3,2,2,2,2,2,2,1,2,3,3,3,1,3,1, , ,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17556,2,1.238663199,1.495218376,22
11202060,Humboldt County Medical Examiner,IA,2,2, ,2,2,3, ,Humboldt County,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-3,-3,1,-3,-3,1,-3,-3,1,-3,-3,1,4,3,4,4,5000,1,-8,-8,-8,2,-3,-3,2,1,2,2,2,2,2,2,-8, ,1,-8,5,1,1,-8,5,-8,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,-8,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Determind On Situation,1,0,0,0, ,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,3,3,3,3,3,3,3,2,2,2,2,-3,2,-3,1,2,2,2,2,1,2,-3,-3,-3,-3,2,2,2,2,3,3,3,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9547,2,1.242610385,1.500047041,22
11202061,Ida County Medical Examiner,IA,2,6,Me,2,2,-1, ,Ida County,-1,-1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12000,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, ,1,-8,10,1,1,-8,10,-8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-8,1,2,1,1,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, ,-1,-1,-1,-1, ,-1,2,-3,-3,-3,-3,-3,-3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,2,1,2,2,-1,-1,-1,-1,-1,-1,-1,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,1,1,-1,-1,-1,-1,-1,1,1, ,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6841,4,1.243958617, ,22
11202063,Iowa Office of the State Medical Examiner,IA,2,2, ,4,4,-1, ,Iowa Office of the State,-1,-1,4,2,4,4,0,0,0,0,2,1,2,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,3,7,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2915321,-8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, ,1,-8,5547,-8,1,-8,844,-8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,844,-8,2,2,1,2,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, ,-1,-1,-1,-1, ,-1,2,-3,-3,-3,-3,-3,-3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,1,1,3,1,1,-1,-1,-1,-1,-1,1, , ,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3156145,4,0.998289967, ,24
